Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2014	12	18	17866	17388	17114	16998	16934	17153	17184	17638	18516	19465	19852	19985	19748	19654	19705	20070	20325	20316	20262	20065	19693	19290	18778	18396
2014	12	19	18084	17540	17379	17309	17333	17512	17757	18183	18586	19134	19713	20027	20036	20291	20367	20686	20836	20807	20509	20329	20147	19865	19465	18943
2014	12	20	18495	17975	17913	18007	18149	18794	20177	22048	22756	22539	22430	22196	21962	22051	22114	22238	22606	22462	21932	21489	21692	21440	21052	19711
2014	12	21	18899	18469	18325	18345	18546	19042	20444	22158	22812	22684	22591	22512	22407	22506	22726	22700	22882	22637	22449	22229	22158	21595	20922	20009
2014	12	22	19411	18952	18739	18785	19042	19709	20694	22079	22787	22941	23099	22898	22723	22562	22791	22784	22764	22297	21811	21743	21275	21122	20863	19845
2014	12	23	19258	18755	18590	18561	18673	19120	20218	21388	22234	22600	22825	22818	22645	22490	22250	22174	22219	22118	21887	21622	21174	20535	20174	19557
2014	12	24	19033	18660	18302	18295	18237	18565	19171	19723	20487	21108	21656	21829	21777	21459	21356	21536	21891	21404	20678	20263	19381	19094	19117	19169
2014	12	25	18828	18594	18254	18125	18092	18218	18444	18752	19146	19563	20105	20363	20248	20155	20261	20503	20505	20422	20245	20032	19968	19756	19469	19078
2014	12	26	18824	18245	18043	17979	17975	18076	18358	18662	19030	19383	19780	20066	19932	19811	19822	20163	20323	20112	19917	19833	19653	19438	19215	18678
2014	12	27	18210	17929	17657	17621	17712	18137	18891	19753	20483	20924	21272	21283	21258	21127	21043	21196	21384	21095	21050	20834	20525	19823	19429	18798
2014	12	28	18170	17859	17732	17713	17965	18347	18940	19923	20620	21070	21482	21464	21120	21119	21092	21308	21481	21378	21304	21068	20539	20090	19623	19088
2014	12	29	18594	18235	17999	18050	18225	18589	19270	20308	21065	21480	21945	21905	21940	21820	21872	21785	21843	21593	21430	21206	20729	19992	19569	19023
2014	12	30	18522	18185	17922	17849	17992	18302	18967	19797	20412	20779	21167	21101	20999	20810	20749	20870	21081	20900	20645	20300	19941	19411	19103	18287
2014	12	31	17868	17454	17172	17090	17195	17496	17928	18412	18804	19382	19799	19753	19596	19768	19925	19974	20304	20428	19536	19009	18042	17244	16802	16715
